date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-25 15:00:00+05:30,34.8215,9.290511,200.0,731.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 15:15:00+05:30,35.1215,10.514218,202.0,686.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 15:30:00+05:30,35.3215,11.525623,189.0,643.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 15:45:00+05:30,35.421497,11.808878,170.0,600.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 16:00:00+05:30,35.4715,11.681987,153.0,552.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 16:15:00+05:30,35.4715,11.609651,141.0,498.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 16:30:00+05:30,35.421497,11.91812,133.0,440.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 16:45:00+05:30,35.3715,12.303366,125.0,381.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 17:00:00+05:30,35.2715,13.207634,114.0,321.00003,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 17:15:00+05:30,35.1215,14.05845,99.0,262.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 17:30:00+05:30,34.921497,14.618837,82.0,201.99997,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 17:45:00+05:30,34.5715,14.512064,65.0,148.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 18:00:00+05:30,34.171497,14.440443,48.0,102.000015,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 18:15:00+05:30,33.671497,14.044615,32.0,66.000015,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 18:30:00+05:30,33.2215,13.679999,17.0,33.999985,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 18:45:00+05:30,32.7715,13.324863,3.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 19:00:00+05:30,32.2715,12.620554,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 19:15:00+05:30,31.8215,12.261158,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 19:30:00+05:30,31.421501,11.901798,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 19:45:00+05:30,31.1215,11.885453,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 20:00:00+05:30,30.8715,11.879999,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 20:15:00+05:30,30.6215,12.261158,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 20:30:00+05:30,30.421501,11.966953,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 20:45:00+05:30,30.171501,11.525623,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 21:00:00+05:30,29.921501,10.636766,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 21:15:00+05:30,29.7215,10.383987,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 21:30:00+05:30,29.521502,10.44,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 21:45:00+05:30,29.3715,10.739832,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 22:00:00+05:30,29.171501,10.799999,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 22:15:00+05:30,29.0715,11.183201,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 22:30:00+05:30,29.021502,11.119281,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 22:45:00+05:30,29.1215,10.966713,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 23:00:00+05:30,29.271502,10.703569,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 23:15:00+05:30,29.421501,10.308831,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 23:30:00+05:30,29.421501,10.1376915,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
2026-03-25 23:45:00+05:30,29.171501,9.726665,0.0,0.0,2026-03-25,2026-03-25T10:50:05.862870+05:30
