date,temperature_2m,wind_speed_10m,diffuse_radiation,global_tilted_irradiance,source_date,fetched_at_utc
2026-03-13 17:30:00+05:30,34.608498,12.904882,58.0,219.00005,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 17:45:00+05:30,33.858498,11.770403,49.0,157.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 18:00:00+05:30,32.858498,10.30883,37.0,104.999985,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 18:15:00+05:30,31.8585,8.854829,24.0,64.000015,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 18:30:00+05:30,31.008501,7.5685663,11.0,27.000008,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 18:45:00+05:30,30.4085,6.725354,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 19:00:00+05:30,29.9585,6.489992,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 19:15:00+05:30,29.6085,6.28713,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 19:30:00+05:30,29.2085,6.6185193,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 19:45:00+05:30,28.8085,6.6087217,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 20:00:00+05:30,28.4085,6.4096174,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 20:15:00+05:30,28.0585,5.8603754,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 20:30:00+05:30,27.7085,5.6002855,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 20:45:00+05:30,27.4085,5.6233797,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 21:00:00+05:30,27.1585,5.315336,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 21:15:00+05:30,26.9085,5.6920996,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 21:30:00+05:30,26.6085,5.8603754,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 21:45:00+05:30,26.258501,5.8603754,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 22:00:00+05:30,25.8585,5.937272,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 22:15:00+05:30,25.4585,6.0347,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 22:30:00+05:30,25.1085,6.28713,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 22:45:00+05:30,24.758501,6.8399997,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 23:00:00+05:30,24.4585,8.12197,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 23:15:00+05:30,24.1585,9.693296,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 23:30:00+05:30,23.9085,11.119281,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
2026-03-13 23:45:00+05:30,23.7085,12.287555,0.0,0.0,2026-03-13,2026-03-13T10:35:14.521080+05:30
